artist_name,specific_genre
monster magnet,stoner rock
dc talk,ccm
dc talk,christian alternative rock
dc talk,christian music
dc talk,christian rock
dc talk,worship
jars of clay,ccm
jars of clay,christian alternative rock
jars of clay,christian music
jars of clay,christian rock
jars of clay,worship
insane clown posse,rap rock
mark knopfler,classic rock
mark knopfler,folk rock
mark knopfler,mellow gold
screaming trees,alternative metal
screaming trees,alternative rock
screaming trees,grunge
screaming trees,rock
choking victim,crack rock steady
choking victim,folk punk
choking victim,hardcore punk
choking victim,punk
choking victim,ska
choking victim,ska punk
opeth,alternative metal
opeth,metal
opeth,progressive death metal
opeth,progressive metal
opeth,swedish metal
opeth,swedish progressive metal
gravity kills,industrial
gravity kills,industrial metal
gravity kills,industrial rock
michael johnson,adult standards
michael johnson,mellow gold
michael johnson,soft rock
sevendust,alternative metal
sevendust,atlanta metal
sevendust,industrial metal
sevendust,nu metal
sevendust,rap metal
sevendust,rap rock
machine head,alternative metal
machine head,groove metal
machine head,hard rock
machine head,industrial metal
machine head,melodic groove metal
machine head,melodic metalcore
machine head,metal
machine head,nu metal
machine head,progressive groove metal
machine head,rap rock
machine head,rock
great big sea,canadian celtic
great big sea,canadian indie
great big sea,canadian rock
great big sea,celtic rock
great big sea,nl folk
guster,boston rock
guster,neo mellow
guster,pop rock
(hed) p.e.,alternative metal
(hed) p.e.,industrial metal
(hed) p.e.,nu metal
(hed) p.e.,rap metal
(hed) p.e.,rap rock
nick cave & the bad seeds,art rock
nick cave & the bad seeds,permanent wave
the mighty mighty bosstones,boston punk
the mighty mighty bosstones,boston rock
the mighty mighty bosstones,punk
the mighty mighty bosstones,ska
the mighty mighty bosstones,ska punk
the mighty mighty bosstones,skate punk
jerry cantrell,alternative metal
jerry cantrell,alternative rock
jerry cantrell,grunge
jerry cantrell,rock
dropkick murphys,boston punk
dropkick murphys,boston rock
dropkick murphys,celtic punk
dropkick murphys,celtic rock
dropkick murphys,punk
dropkick murphys,skate punk
godsmack,alternative metal
godsmack,nu metal
godsmack,post-grunge
godsmack,rap metal
godsmack,rock
kid rock,alternative metal
kid rock,nu metal
inoj,pop rock
everlast,rap rock
blind guardian,german metal
blind guardian,german power metal
blind guardian,hard rock
blind guardian,melodic metal
blind guardian,metal
blind guardian,neo classical metal
blind guardian,power metal
blind guardian,speed metal
blind guardian,symphonic metal
rob zombie,alternative metal
rob zombie,hard rock
rob zombie,industrial rock
rob zombie,nu metal
placebo,alternative rock
placebo,britpop
placebo,modern rock
placebo,permanent wave
placebo,rock
orgy,alternative metal
orgy,electronic rock
orgy,industrial metal
orgy,industrial rock
orgy,nu metal
orgy,rap rock
staind,alternative metal
staind,nu metal
staind,post-grunge
staind,rap rock
acid king,doom metal
acid king,gaian doom
acid king,post-doom metal
acid king,psychedelic doom
acid king,retro metal
acid king,sludge metal
acid king,space rock
acid king,stoner metal
acid king,stoner rock
static-x,alternative metal
static-x,groove metal
static-x,industrial metal
static-x,industrial rock
static-x,nu metal
static-x,rap metal
static-x,rap rock
chevelle,alternative metal
chevelle,alternative rock
chevelle,christian rock
chevelle,nu metal
chevelle,post-grunge
chevelle,rap rock
chevelle,rock
mushroomhead,alternative metal
mushroomhead,cleveland metal
mushroomhead,groove metal
mushroomhead,industrial metal
mushroomhead,industrial rock
mushroomhead,nu metal
mushroomhead,rap metal
mushroomhead,rap rock
deadsy,alternative metal
deadsy,industrial metal
deadsy,industrial rock
deadsy,nu metal
supergrass,alternative rock
supergrass,britpop
supergrass,modern rock
supergrass,oxford indie
supergrass,pop rock
supergrass,rock
chris cornell,alternative metal
chris cornell,alternative rock
chris cornell,rock
limp bizkit,alternative metal
limp bizkit,funk metal
limp bizkit,nu metal
limp bizkit,rap metal
limp bizkit,wrestling
american football,alternative emo
american football,emo
american football,midwest emo
powerman 5000,alternative metal
powerman 5000,funk metal
powerman 5000,industrial metal
powerman 5000,industrial rock
powerman 5000,nu metal
powerman 5000,rap metal
powerman 5000,rap rock
muse,alternative rock
muse,modern rock
muse,permanent wave
muse,rock
ariel rivera,classic opm
ariel rivera,opm
ariel rivera,soft rock
mindless self indulgence,dance-punk
mindless self indulgence,modern rock
sunny day real estate,alternative rock
sunny day real estate,emo
sunny day real estate,emo punk
sunny day real estate,indie rock
sunny day real estate,midwest emo
sunny day real estate,post-hardcore
sunny day real estate,screamo
kittie,alternative metal
kittie,canadian metal
kittie,industrial metal
kittie,nu metal
kittie,rap rock
bodyjar,australian alternative rock
bodyjar,melodic hardcore
bodyjar,skate punk
a perfect circle,alternative metal
a perfect circle,alternative rock
a perfect circle,nu metal
a perfect circle,rap rock
a perfect circle,rock
a perfect circle,supergroup
mudvayne,alternative metal
mudvayne,groove metal
mudvayne,industrial metal
mudvayne,nu metal
mudvayne,rap metal
mudvayne,rap rock
cold,permanent wave
cold,pop
primer 55,alternative metal
primer 55,industrial metal
primer 55,nu metal
primer 55,rap rock
at the drive in,alternative metal
at the drive in,alternative rock
at the drive in,el paso indie
at the drive in,emo
at the drive in,indie rock
at the drive in,modern rock
at the drive in,post-hardcore
soulfly,alternative metal
soulfly,groove metal
soulfly,industrial metal
soulfly,industrial rock
soulfly,metal
soulfly,nu metal
soulfly,rap metal
soulfly,rap rock
finger eleven,alternative metal
finger eleven,canadian rock
finger eleven,funk metal
finger eleven,nu metal
finger eleven,post-grunge
finger eleven,rap rock
finger eleven,wrestling
fernando ortega,christian music
fernando ortega,christian relaxative
fernando ortega,roots worship
fernando ortega,worship
bloodhound gang,alternative metal
bloodhound gang,comic
bloodhound gang,funk metal
bloodhound gang,funk rock
bloodhound gang,nu metal
bloodhound gang,punk
bloodhound gang,rap rock
nicole c. mullen,ccm
nicole c. mullen,christian alternative rock
nicole c. mullen,christian music
nicole c. mullen,worship
twiztid,horrorcore
twiztid,rap rock
the specials,punk
the specials,ska
the specials,ska revival
flaw,alternative metal
flaw,industrial metal
flaw,nu metal
flaw,rap rock
tenacious d,alternative metal
tenacious d,comedy rock
tenacious d,comic
tenacious d,comic metal
tenacious d,parody
tenacious d,rock
mogwai,british post-rock
mogwai,cosmic post-rock
mogwai,post-rock
yndio,grupera
yndio,mexican rock-and-roll
david pomeranz,opm
david pomeranz,soft rock
x-ray spex,black punk
x-ray spex,post-punk
x-ray spex,pub rock
x-ray spex,punk
x-ray spex,riot grrrl
papa m,brill building pop
papa m,bubblegum pop
papa m,classic rock
papa m,folk rock
papa m,mellow gold
papa m,psychedelic rock
papa m,rock
papa m,sunshine pop
ill niño,alternative metal
ill niño,industrial metal
ill niño,latin metal
ill niño,melodic metalcore
ill niño,nu metal
ill niño,rap rock
drowning pool,alternative metal
drowning pool,industrial metal
drowning pool,nu metal
drowning pool,post-grunge
drowning pool,rap metal
drowning pool,rap rock
drowning pool,wrestling
the strokes,alternative rock
the strokes,garage rock
the strokes,modern rock
the strokes,permanent wave
the strokes,rock
saliva,alternative metal
saliva,nu metal
saliva,rap metal
saliva,rap rock
saliva,wrestling
mercyme,ccm
mercyme,christian alternative rock
mercyme,christian indie
mercyme,christian music
mercyme,worship
adema,alternative metal
adema,industrial metal
adema,nu metal
adema,post-grunge
adema,rap metal
adema,rap rock
nickelback,alternative metal
nickelback,canadian rock
nickelback,nu metal
nickelback,post-grunge
trapt,alternative metal
trapt,nu metal
trapt,post-grunge
trapt,rap rock
theory of a deadman,alternative metal
theory of a deadman,canadian metal
theory of a deadman,canadian rock
theory of a deadman,nu metal
theory of a deadman,post-grunge
theory of a deadman,rap rock
theory of a deadman,wrestling
killswitch engage,alternative metal
killswitch engage,boston metal
killswitch engage,melodic metalcore
killswitch engage,metalcore
killswitch engage,nu metal
cky,alternative metal
cky,nu metal
cky,rap rock
manic street preachers,alternative rock
manic street preachers,britpop
manic street preachers,modern rock
manic street preachers,permanent wave
manic street preachers,pop rock
manic street preachers,rock
manic street preachers,welsh rock
porcupine tree,alternative metal
porcupine tree,art rock
porcupine tree,progressive metal
porcupine tree,progressive rock
porcupine tree,symphonic rock
12 stones,alternative metal
12 stones,christian alternative rock
12 stones,christian hard rock
12 stones,christian rock
12 stones,nu metal
12 stones,post-grunge
12 stones,rap rock
railroad earth,bluegrass
railroad earth,jam band
railroad earth,jamgrass
railroad earth,new americana
railroad earth,progressive bluegrass
railroad earth,roots rock
ugly casanova,indie rock
ugly casanova,stomp and holler
ugly casanova,washington indie
stone sour,alternative metal
stone sour,nu metal
stone sour,post-grunge
stone sour,rap rock
stone sour,rock
audioslave,alternative metal
audioslave,alternative rock
audioslave,nu metal
audioslave,permanent wave
audioslave,post-grunge
audioslave,rock
audioslave,supergroup
hammerfall,gothenburg metal
hammerfall,hard rock
hammerfall,melodic metal
hammerfall,metal
hammerfall,neo classical metal
hammerfall,power metal
hammerfall,swedish power metal
hammerfall,symphonic metal
chester bennington,electronic rock
the union underground,alternative metal
the union underground,industrial metal
the union underground,nu metal
the union underground,rap rock
the union underground,wrestling
eddie vedder,acoustic rock
eddie vedder,permanent wave
seether,alternative metal
seether,nu metal
seether,post-grunge
seether,south african rock
skillet,alternative metal
skillet,christian alternative rock
skillet,christian music
skillet,christian rock
celldweller,alternative metal
celldweller,future rock
celldweller,industrial metal
celldweller,industrial rock
celldweller,nu metal
celldweller,rap rock
newsboys,ccm
newsboys,christian alternative rock
newsboys,christian music
newsboys,worship
shinedown,alternative metal
shinedown,modern rock
shinedown,nu metal
shinedown,post-grunge
the sounds,rain
the sounds,sound
black label society,alternative metal
black label society,groove metal
black label society,hard rock
black label society,metal
black label society,nu metal
black label society,rock
the mars volta,alternative metal
the mars volta,alternative rock
the mars volta,el paso indie
the mars volta,rock
the rapture,alternative dance
the rapture,dance-punk
the rapture,electronica
the rapture,indie rock
the rapture,modern rock
the rapture,new rave
mark schultz,ccm
mark schultz,christian alternative rock
mark schultz,christian music
mark schultz,worship
electric six,alternative rock
electric six,dance-punk
electric six,garage rock
casting crowns,ccm
casting crowns,christian alternative rock
casting crowns,christian music
casting crowns,world worship
casting crowns,worship
jet,dream smp
phil oakey,new romantic
phil oakey,synthpop
john frusciante,acoustic rock
john frusciante,alternative rock
john frusciante,rock
franz ferdinand,alternative rock
franz ferdinand,dance rock
franz ferdinand,modern rock
franz ferdinand,new rave
franz ferdinand,rock
franz ferdinand,scottish rock
mud flow,belgian rock
soil,alternative metal
soil,melodic death metal
soil,melodic groove metal
soil,melodic metalcore
soil,metal
soil,nu metal
soil,swedish death metal
soil,swedish melodeath
soil,swedish metal
kings of leon,modern rock
kings of leon,rock
kasabian,alternative rock
kasabian,britpop
kasabian,garage rock
kasabian,leicester indie
kasabian,modern rock
kasabian,rock
tobymac,ccm
tobymac,christian alternative rock
tobymac,christian hip hop
tobymac,christian music
tobymac,worship
the libertines,alternative rock
the libertines,britpop
the libertines,garage rock
the libertines,garage rock revival
the libertines,indie rock
the libertines,modern rock
the libertines,rock
crossfade,alternative metal
crossfade,nu metal
crossfade,post-grunge
crossfade,rap rock
emery,edm
emery,pop dance
emery,progressive electro house
emery,progressive house
emery,progressive trance
emery,trance
emery,uplifting trance
velvet revolver,alternative metal
velvet revolver,alternative rock
velvet revolver,hard rock
velvet revolver,nu metal
velvet revolver,rock
velvet revolver,supergroup
the killers,alternative rock
the killers,dance rock
the killers,modern rock
the killers,permanent wave
the killers,rock
alter bridge,alternative metal
alter bridge,nu metal
alter bridge,post-grunge
alter bridge,rock
pillar,christian alternative rock
pillar,christian music
pillar,christian rock
mastodon,alternative metal
mastodon,atlanta metal
mastodon,hard rock
mastodon,metal
mastodon,nu metal
mastodon,progressive groove metal
mastodon,progressive sludge
mastodon,rock
mastodon,sludge metal
mastodon,stoner metal
turbonegro,glam punk
turbonegro,norwegian punk rock
turbonegro,norwegian rock
turbonegro,punk
turbonegro,punk 'n' roll
kutless,ccm
kutless,christian alternative rock
kutless,christian music
kutless,christian rock
kutless,worship
motion city soundtrack,emo
motion city soundtrack,modern rock
motion city soundtrack,neon pop punk
motion city soundtrack,pop punk
bright eyes,anti-folk
bright eyes,indie folk
bright eyes,indie pop
bright eyes,indie rock
