artist_name,occurrences,theme_weight
the teardrop explodes,2,0.994458128
irene cara,2,0.832884799
cold chisel,2,0.881952564
paul brandt,2,0.996188445
rockpile,2,0.959398827
ty herndon,2,0.878856977
josh gracin,2,0.980725791
wayne hancock,2,0.973381287
the tractors,2,0.995923633
tom tom club,2,0.992872807
suburban lawns,2,0.956019287
cory morrow,2,0.934760644
lonnie johnson,2,0.958584129
blind boy fuller,2,0.947937254
jimmy lafave,2,0.982194518
alejandro escovedo,2,0.965657097
haystak,2,0.943961141
tubeway army,2,0.969695793
kevin fowler,2,0.997979323
elkie brooks,2,0.938091717
nana mouskouri,2,0.995996485
shaun cassidy,2,0.996479836
the boys,2,0.99575725
adam hood,2,0.967039974
yellow magic orchestra,2,0.99368916
rodney atkins,2,0.96916408
jeff bates,2,0.885101334
bubba sparxxx,2,0.970969183
bonnie tyler,2,0.951306231
mike mcclure,2,0.946882766
okkervil river,2,0.928683726
rhett miller,2,0.911687386
the perrys,2,0.991170863
jason boland & the stragglers,2,0.978529986
joe purdy,2,0.852433802
the dickies,2,0.8738872
tevin campbell,2,0.88799953
michael learns to rock,2,0.996752971
charlie farley,2,0.956043046
cut copy,2,0.859562356
all time low,2,0.911139342
edward sharpe & the magnetic zeros,2,0.959282682
the calling,2,0.89355871
eve,2,0.906403857
the script,2,0.965917482
shwayze,2,0.945637476
the ting tings,2,0.929586678
peter bradley adams,2,0.990207455
atmosphere,2,0.970614922
parachute,2,0.709852004
gym class heroes,2,0.919309971
travis,2,0.932341361
amerie,2,0.97751932
good charlotte,2,0.840748209
rebel souljahz,2,0.959873125
the tallest man on earth,2,0.859282853
ok go,2,0.890425532
the wombats,2,0.996002024
jatin-lalit,2,0.90992561
the xx,2,0.939905285
cam’ron,2,0.948975292
best coast,2,0.994333921
taio cruz,2,0.876524392
sick puppies,2,0.965047163
will reagan,2,0.67673085
westlife,2,0.969414149
nickel creek,2,0.995696909
goldfrapp,2,0.889437716
big tymers,2,0.840427165
avant,2,0.95062264
bombay bicycle club,2,0.937038481
jason walker,2,0.915352326
real estate,2,0.737926532
adam lambert,2,0.997722357
generationals,2,0.831105601
lmfao,2,0.998445335
mýa,2,0.898213809
jeremih,2,0.973410986
basement jaxx,2,0.994227378
anarbor,2,0.903981132
peter bjorn and john,2,0.972337737
amanda perez,2,0.954628542
matthew sweet,2,0.944201024
m. ward,2,0.899722876
story of the year,2,0.926177736
billy talent,2,0.948465407
damien rice,2,0.99654587
birdman,2,0.992296082
dem franchize boyz,2,0.951335531
hot chip,2,0.956199913
bloc party,2,0.963480852
saosin,2,0.997765047
jesse mccartney,2,0.966178453
rooney,2,0.972540764
lindsay lohan,2,0.823615131
jadakiss,2,0.962334172
mike jones,2,0.965810211
simple plan,2,0.871618507
the game,2,0.988970118
ashlee simpson,2,0.990626438
fort minor,2,0.888998129
bowling for soup,2,0.857624278
cherish,2,0.986836113
fergie,2,0.978505108
transplants,2,0.975974864
relient k,2,0.991438641
rilo kiley,2,0.905028351
britt nicole,2,0.937809467
pinback,2,0.956873813
mayday parade,2,0.926667727
mark ronson,2,0.925371096
ugk,2,0.924829146
the distillers,2,0.897263941
dj drama,2,0.948488543
mario,2,0.962565952
youngbloodz,2,0.973868695
stacie orrico,2,0.895090241
feist,2,0.881668661
mika,2,0.900731899
the black eyed peas,2,0.842405112
band of horses,2,0.969457098
garbage,2,0.905428919
james morrison,2,0.969877343
josé gonzález,2,0.970257274
jason derulo,2,0.976336204
flogging molly,2,0.996429718
big time rush,2,0.851882522
the presidents of the united states of america,2,0.983655339
veruca salt,2,0.859163251
oh wonder,2,0.88490565
sponge,2,0.955914649
changing faces,2,0.945537748
scarface,2,0.969871707
better than ezra,2,0.934741946
hippo campus,2,0.919536537
natalie merchant,2,0.820960448
seven mary three,2,0.764388598
craig mack,2,0.952984646
the corrs,2,0.873886355
mila j,2,0.979699193
lil' kim,2,0.950130276
belle & sebastian,2,0.987391591
matchbox twenty,2,0.99771451
the penguins,2,0.93769827
donell jones,2,0.834197243
local h,2,0.991571176
little mix,2,0.987765202
"clarence ""frogman"" henry",2,0.992432061
marina,2,0.938422615
greg brown,2,0.962695759
slint,2,0.987864741
lost kings,2,0.997881176
wrabel,2,0.910290386
saint etienne,2,0.997192657
kapena,2,0.991087109
brian mcknight,2,0.914105132
sugar,2,0.978869475
tito rojas,2,0.935636847
dove cameron,2,0.965353582
pj harvey,2,0.984612386
glass tiger,2,0.972324954
rae sremmurd,2,0.977270337
fifth harmony,2,0.946490037
the five satins,2,0.96095917
big head todd and the monsters,2,0.996277701
george ezra,2,0.905186023
rich homie quan,2,0.902380311
ryan stevenson,2,0.806233156
isaiah rashad,2,0.98992149
702,2,0.985405965
face to face,2,0.959302709
aimee mann,2,0.995723684
pitbull,2,0.900752
eve 6,2,0.94010147
n.o.r.e.,2,0.933479111
flume,2,0.995344466
ricky martin,2,0.982664687
brenda holloway,2,0.942070478
mandisa,2,0.879294572
ben howard,2,0.919580445
beach fossils,2,0.800596701
american authors,2,0.843297639
yelawolf,2,0.851693634
s club 7,2,0.934966647
m2m,2,0.936894497
big pun,2,0.958923389
bow wow,2,0.976446995
the drums,2,0.920268014
the ready set,2,0.945260671
go radio,2,0.927089761
hoodie allen,2,0.947348351
brandi carlile,2,0.914869259
eagle-eye cherry,2,0.962273045
jeff williams,2,0.954592821
h-town,2,0.969669014
redman,2,0.937269721
somo,2,0.880333402
o.t. genasis,2,0.95311976
zhané,2,0.923608106
silverchair,2,0.943061666
eric paslay,2,0.888983201
disclosure,2,0.955465291
the verve,2,0.972826727
aqua,2,0.975375819
sixpence none the richer,2,0.876903544
andy grammer,2,0.887607848
steps,2,0.899142781
diplo,2,0.972740584
kyle,2,0.947317512
zebrahead,2,0.867105429
jess glynne,2,0.926542191
parmalee,2,0.9710098
hawthorne heights,2,0.933443819
hound dog taylor,2,0.89717513
stélios kazantzídis,2,0.975950911
the crystals,2,0.945874088
otis spann,2,0.870615622
al hirt,2,0.958919272
dave meniketti,2,0.996860572
lou christie,2,0.906152555
wilson meadows,2,0.991637121
r.l. burnside,2,0.962116427
lee dorsey,2,0.996869795
tommy castro,2,0.985303454
the easybeats,2,0.816621811
張露,2,0.996687968
the royal guardsmen,2,0.980405683
michael burks,2,0.989583333
oblivians,2,0.896497679
shemekia copeland,2,0.924691924
"beck, bogert, appice",2,0.888534605
maren morris,2,0.908640663
jimmy thackery and the drivers,2,0.88508924
walker hayes,2,0.960878691
son seals,2,0.970193242
t.k. soul,2,0.996953731
wilbert harrison,2,0.988315569
shirley brown,2,0.966243344
the tremeloes,2,0.936686097
chris janson,2,0.975468007
miriam makeba,2,0.995196324
blind willie johnson,2,0.908949131
the jon spencer blues explosion,2,0.890774842
the moonglows,2,0.992412381
the dubs,2,0.992598684
canaan smith,2,0.927354515
filmore,2,0.853583282
peter and gordon,2,0.862320581
the dirtbombs,2,0.947370173
wicked lady,2,0.996992208
julian sas,2,0.810065632
billy joe royal,2,0.96263443
the orlons,2,0.97393668
big joe turner,2,0.858812105
mandy moore,2,0.921341024
them,2,0.957194213
the shadows,2,0.942324878
hasil adkins,2,0.86202786
cactus,2,0.983872027
mary hopkin,2,0.958209997
toumani diabaté,2,0.996854142
adam doleac,2,0.833868446
love affair,2,0.949178524
a. m. rajah,2,0.996536743
eddie boyd,2,0.971695283
jackie greene,2,0.994736842
the cats,2,0.986268461
the sweet inspirations,2,0.961484508
the archies,2,0.7781932
billy vaughn,2,0.949305103
edgar winter,2,0.949088716
the greenhornes,2,0.860861333
"arthur ""big boy"" crudup",2,0.962318187
john scofield,2,0.935872739
booker t. & the m.g.'s,2,0.880055402
memphis slim,2,0.92364995
annette funicello,2,0.89246469
dr. feelgood,2,0.936311658
george thorogood,2,0.971450796
high valley,2,0.937031624
nappy brown,2,0.996727309
the dixie cups,2,0.925972303
lonnie mack,2,0.921568763
rick derringer,2,0.985673324
ali farka touré,2,0.915699756
washington phillips,2,0.995394737
tony joe white,2,0.979181828
jimmy ruffin,2,0.93527355
paul rodgers,2,0.998114071
luke combs,2,0.987934364
mud digger,2,0.878744309
chris duarte,2,0.969165773
corey stevens,2,0.988662164
john farnham,2,0.839126673
johnny burnette & the rock 'n' roll trio,2,0.955945869
mick taylor,2,0.987419152
walter wanderley,2,0.991724313
the action,2,0.995690878
the happenings,2,0.947283532
redneck souljers,2,0.838206797
"dave dee, dozy, beaky, mick & tich",2,0.971366702
the saints,2,0.946995238
johnnie ray,2,0.99168975
dave davies,2,0.994617225
ronnie hawkins,2,0.843779757
left lane cruiser,2,0.979117993
sonny landreth,2,0.930033168
melanie,2,0.857353699
republica,1,0.998388829
the treacherous three,1,0.996328029
randy vanwarmer,1,0.890358585
najat al saghira,1,0.996904025
zebra,1,0.996052632
the wallflowers,1,0.973804992
madness,1,0.99168975
raydio,1,0.950483947
sue thompson,1,0.958810935
pudgee tha phat bastard,1,0.998372219
d4l,1,0.876869075
sad lovers & giants,1,0.985645932
lupe fiasco,1,0.90913117
millencolin,1,0.906327202
jennifer love hewitt,1,0.701781647
kim mitchell,1,0.713882576
christine mcvie,1,0.933928772
elastica,1,0.927679259
vince guaraldi,1,0.977047928
rania,1,0.960349884
the flying lizards,1,0.750548182
desiigner,1,0.964707214
steve lawrence,1,0.991689751
tommy shaw,1,0.979649328
rex smith,1,0.978465675
timothy b. schmit,1,0.988721804
leif garrett,1,0.866221563
the shangri-las,1,0.99757085
superdrag,1,0.996411483
duster,1,0.993135011
metal church,1,0.997229917
tonic,1,0.997607655
triumph,1,0.931795318
accept,1,0.938854792
eden ahbez,1,0.995488722
aldo nova,1,0.997607655
the cardigans,1,0.996963563
112,1,0.960761059
semisonic,1,0.967607643
swingin' utters,1,0.995215311
the bobby fuller four,1,0.994906621
total,1,0.998142415
grandaddy,1,0.942640315
paul & paula,1,0.935288037
gino vannelli,1,0.855946649
robbie dupree,1,0.980751867
michael schenker group,1,0.84363122
five for fighting,1,0.997368421
sleater-kinney,1,0.839703383
marty balin,1,0.930383334
si zentner,1,0.859875067
harvey danger,1,0.953896215
terror squad,1,0.975477516
edwin mccain,1,0.950598415
chilliwack,1,0.979081028
george baker selection,1,0.859497316
smash mouth,1,0.888047878
the time,1,0.913336761
audio two,1,0.979553223
anvil,1,0.995488722
lighthouse family,1,0.70519519
kc & the sunshine band,1,0.856767218
jennifer lara,1,0.995614035
malik turner,1,0.849471297
angel witch,1,0.993135011
pro,1,0.951535362
jt money,1,0.904683368
christian death,1,0.997493734
goldfinger,1,0.997076023
sleeq,1,0.942673945
hanson,1,0.97836308
vandenberg,1,0.996963563
st,1,0.998097654
wayne toups,1,0.954457995
split enz,1,0.899101135
dead obies,1,0.551040605
ira ironstrings,1,0.91723328
girlschool,1,0.993421053
airplay,1,0.985048425
newsong,1,0.996710526
the dead milkmen,1,0.995732575
blessid union of souls,1,0.977701664
johnny van zant,1,0.976956236
saxon,1,0.984309372
mr. big,1,0.934303946
yordano,1,0.976893509
ndee naldinho,1,0.995488722
eric burdon & the animals,1,0.99757085
pepe aguilar,1,0.996963563
o.g.c.,1,0.920888443
babes in toyland ,1,0.994152047
gwar,1,0.998695085
steve vai,1,0.960526316
extreme,1,0.996963563
grand puba,1,0.811836348
j-live,1,0.889958992
obituary,1,0.994906621
the blasters,1,0.770275527
keith green,1,0.987854251
the elgins,1,0.933339138
mother love bone,1,0.967475561
the left banke,1,0.994736842
tasmin archer,1,0.997453311
chanté moore,1,0.983121663
shakespears sister,1,0.996963563
rick price,1,0.927069039
thunder,1,0.961463269
swirlies,1,0.986842105
kim carnes,1,0.965552609
steven curtis chapman,1,0.996411483
marčelo,1,0.955770231
main one,1,0.993135011
steelheart,1,0.997076023
brotha lynch hung,1,0.998467041
frank ifield,1,0.947543568
crash test dummies,1,0.996710526
stabbing westward,1,0.994555354
school of fish,1,0.996411483
trini lopez,1,0.997411562
da youngsta's,1,0.756272216
ned's atomic dustbin,1,0.965522142
clemens,1,0.951034131
karla bonoff,1,0.857140318
the reverend horton heat,1,0.881297223
porno for pyros,1,0.992105263
terror fabulous,1,0.890609547
sleep,1,0.973684209
alberto vazquez,1,0.993421053
clutch,1,0.994555353
buffalo tom,1,0.99771167
quicksand,1,0.996904025
彭家麗,1,0.976250938
dj quik,1,0.975777698
damn yankees,1,0.926246782
throwing muses,1,0.974628567
pale saints,1,0.971028636
del the funky homosapien,1,0.816305387
biohazard,1,0.963882242
tori amos,1,0.985861112
the ronettes,1,0.995356037
m people,1,0.961415901
house of pain,1,0.998320269
soul asylum,1,0.996567506
queen latifah,1,0.943309081
the queers,1,0.994360902
giant,1,0.997229917
henry paul band,1,0.881397527
jonathan richman,1,0.997020854
europe,1,0.995844875
medicine,1,0.994360902
murs,1,0.910353714
yngwie malmsteen,1,0.994360902
tlc,1,0.998661909
mc duke,1,0.962337616
honeymoon suite,1,0.960448962
derek b,1,0.903175883
jacques of s't'a,1,0.985645933
da brat,1,0.997643362
buczer,1,0.995844875
candlemass,1,0.997277677
stan bush,1,0.997532895
danger danger,1,0.940025638
shriekback,1,0.998225902
keith sweat,1,0.936930281
k kutta,1,0.998142415
nnamdi ogbonnaya,1,0.980665896
marillion,1,0.99777613
soul for real,1,0.920793041
the rembrandts,1,0.796014163
selena,1,0.945875936
skinny puppy,1,0.99757085
lion,1,0.994736842
quebonafide,1,0.858798274
robin ward,1,0.916316857
gowan,1,0.996904025
k. s. chithra,1,0.770504102
yung lean,1,0.790932849
low,1,0.906550197
heather nova,1,0.86393068
mark slaughter,1,0.996411483
evil ebenezer,1,0.996842105
bad english,1,0.817994201
sebadoh,1,0.996567505
slaughter,1,0.860345145
rahn harper,1,0.956969677
w.a.s.p.,1,0.928819224
betty everett,1,0.839056535
lita ford,1,0.809299893
helloween,1,0.73051873
don mclean,1,0.973933957
fredo,1,0.829217421
the tokens,1,0.993421053
seaweed,1,0.995215311
fumez the engineer,1,0.983999386
vinnie vincent invasion,1,0.997493734
david lee roth,1,0.998074454
bulletboys,1,0.987651609
frank black,1,0.995488722
britny fox,1,0.994152047
kingdom come,1,0.868362
the trashmen,1,0.995614035
archers of loaf,1,0.765816344
the four aces,1,0.87544313
bill medley,1,0.997975708
mf doom,1,0.878575463
glenn medeiros,1,0.795318153
killy,1,0.664223698
mark lindsay,1,0.969072486
tony dallara,1,0.747590723
akinyele,1,0.913338355
three houses down,1,0.954545081
the bennies,1,0.973685522
frankie j,1,0.935300855
american hi-fi,1,0.646540499
cursive,1,0.996491228
channel live,1,0.878594457
memphis bleek,1,0.767761777
soom t,1,0.91399459
foresta,1,0.992105263
tribal theory,1,0.998050682
skarra mucci,1,0.996842105
talat mahmood,1,0.904634614
liva weel,1,0.997678018
schoolly d,1,0.904183117
shawnna,1,0.927972992
pj sin suela,1,0.728780913
sir collins,1,0.885834565
tone-loc,1,0.949348659
mc hammer,1,0.78554314
fu-schnickens,1,0.860948363
da lench mob,1,0.981668136
the ataris,1,0.971200259
the expanders,1,0.877906211
new kingston,1,0.985401143
funkdoobiest,1,0.884115917
mar haze,1,0.929287812
kool g rap,1,0.810750569
kiko bun,1,0.998452012
rorystonelove,1,0.973764484
starland vocal band,1,0.840106951
robbie williams,1,0.857904337
i-octane,1,0.998372219
finch,1,0.800238061
c-murder,1,0.950867077
something corporate,1,0.943241756
field mob,1,0.956784856
ben kweller,1,0.744398155
mirah,1,0.914335613
the big bopper,1,0.995488722
marty wilde,1,0.959724702
aventura,1,0.997837058
ronan keating,1,0.96341727
nina,1,0.942142757
los hermanos arriagada,1,0.997180451
sven-bertil taube,1,0.975363942
phantom planet,1,0.962107443
sheck wes,1,0.924098343
shah rule,1,0.692612453
ras kass,1,0.953765771
walshy fire,1,0.997020854
sensi trails,1,0.967991111
black sheep,1,0.840950613
ms. jade,1,0.908905279
roots of creation,1,0.994555354
young monks,1,0.838370033
jo mersa marley,1,0.731088648
greyhound,1,0.93312532
dave east,1,0.919186434
dilated peoples,1,0.910260566
zona ganjah,1,0.838298167
freestyle,1,0.970047483
sweet trip,1,0.996567506
jon wayne and the pain,1,0.984038556
afroman,1,0.894899242
marlon asher,1,0.998205742
tv on the radio,1,0.961337093
brother ali,1,0.902487853
pérez prado,1,0.93303621
safety orange,1,0.741296796
run–d.m.c.,1,0.894324078
delinquent habits,1,0.889372801
big k.r.i.t.,1,0.942671292
b.o.b,1,0.97872033
straylight run,1,0.996904025
of montreal,1,0.994736842
tomorrow people,1,0.926511703
jaydayoungan,1,0.976920569
kevin downswell,1,0.947522217
jermaine edwards,1,0.978972337
fantasia,1,0.956455804
cali p,1,0.996240601
planta e raiz,1,0.996328029
animal collective,1,0.97368421
midtown,1,0.929658716
raven-symoné,1,0.798935074
skillinjah,1,0.829814834
clipse,1,0.934969136
spawnbreezie,1,0.95446426
dj muggs,1,0.902761232
cassidy,1,0.716136266
rob base & dj ez rock,1,0.856775813
the postal service,1,0.947055612
poor righteous teachers,1,0.938002941
prodigy,1,0.884669197
the format,1,0.997323818
oscar lee,1,0.992822966
jessica simpson,1,0.949940612
the late ones,1,0.995844875
salmonella dub,1,0.996842105
tyron blackshit,1,0.918855127
mystic roots,1,0.851913017
girls aloud,1,0.710502807
peach fur,1,0.996240601
kameleba,1,0.986736715
naâman,1,0.944264674
ace hood,1,0.968049776
nick cannon,1,0.957900361
flipmode squad,1,0.954315349
sol seed,1,0.988130313
the knife,1,0.996963563
baby bash,1,0.940874985
kelis,1,0.980234317
resinated,1,0.993421052
digga d,1,0.796922521
boom boom vibration,1,0.902958768
bugle,1,0.99757085
murphy lee,1,0.998405103
giorgos papadopoulos,1,0.995951417
jah9,1,0.997229917
jah sun,1,0.899678047
yeah yeah yeahs,1,0.855632009
hot water music,1,0.980197158
kid frost,1,0.796766811
nicolette larson,1,0.575404466
joe,1,0.996328029
vitamin c,1,0.988244118
gza,1,0.841798027
the magnetic fields,1,0.994555354
vertical horizon,1,0.700598745
burton cummings,1,0.997020854
case,1,0.981024632
filter,1,0.885055599
klaatu,1,0.996904025
three plus,1,0.996328029
smog,1,0.996567506
big kuntry king,1,0.971756452
marc anthony,1,0.956696884
wifisfuneral,1,0.997076023
the amboy dukes,1,0.963781321
big boi,1,0.929626128
shonlock,1,0.936652632
jay chou,1,0.941733814
lucy pearl,1,0.96365441
reo cragun,1,0.832373747
golden earring,1,0.924074116
boris gardiner,1,0.99777613
trillville,1,0.952778392
group home,1,0.929321332
everclear,1,0.910690163
jill scott,1,0.990858202
wheatus,1,0.997020854
chxpo,1,0.986718337
colin hay,1,0.98125421
john sebastian,1,0.996904025
the stills-young band,1,0.85065229
jazz cartier,1,0.818163322
citizen king,1,0.958411136
wreckless eric,1,0.997643362
silkk the shocker,1,0.768981384
david gray,1,0.718186034
boogie,1,0.908878802
natalie imbruglia,1,0.998120301
dreezy,1,0.943760413
nicole,1,0.927665641
mantovani,1,0.993421053
ace frehley,1,0.826725527
paul stanley,1,0.997229917
less than jake,1,0.99777613
mother's finest,1,0.995356037
england dan,1,0.906508399
generation x,1,0.870849216
999,1,0.994152047
marvelous 3,1,0.996567506
angela bofill,1,0.956623512
ian gomm,1,0.997020854
baccara,1,0.949244884
lit,1,0.961906333
beanie sigel,1,0.951117938
nada surf,1,0.660454198
maria koterbska,1,0.961107605
frank stallone,1,0.902925251
the lillingtons,1,0.951754386
luciano pavarotti,1,0.99757085
d.ace,1,0.899212654
walter egan,1,0.953754121
norrie paramor,1,0.995614035
rene liu,1,0.995732574
young dro,1,0.952636036
secret garden,1,0.937899204
jonah jones,1,0.980263158
saves the day,1,0.996904025
stroke 9,1,0.858330527
the microphones,1,0.904370765
kaleidoscope,1,0.995215311
the incredible string band,1,0.946886069
thursday,1,0.92643621
curren$y,1,0.855584422
michelle branch,1,0.74019014
the blues magoos,1,0.995356037
the chambers brothers,1,0.998355263
the strangeloves,1,0.970456016
moving pictures,1,0.950746042
gabrielle,1,0.996710526
vandal,1,0.912449365
nivea,1,0.963448461
buffy sainte-marie,1,0.995488722
grandmaster flash,1,0.975618377
the dubliners,1,0.998185118
ian & sylvia,1,0.996567506
a*teens,1,0.75402936
ultramagnetic mc's,1,0.751896971
remy zero,1,0.830596395
tom paxton,1,0.995065789
sparklehorse,1,0.989473684
black$tar,1,0.916483271
ultimate spinach,1,0.996148909
craig david,1,0.956245271
8ball,1,0.94828534
wild cherry,1,0.941242181
lambchop,1,0.864129275
rapsody,1,0.928160533
stampeders,1,0.96758251
cat power,1,0.958362267
pradeep kumar,1,0.851710473
carl thomas,1,0.961086571
hustle gang,1,0.940517853
rodríguez,1,0.975624624
sr-71,1,0.997076023
ebenezer,1,0.982101873
3lw,1,0.835414434
moneybagg yo,1,0.842501059
6lack,1,0.998388829
the avalanches,1,0.994555354
mavis staples,1,0.99757085
showbiz & a.g.,1,0.787895705
smino,1,0.785716848
kelly rowland,1,0.885306914
pandora,1,0.906902188
norman greenbaum,1,0.691833792
groovie ghoulies,1,0.842202303
rivermaya,1,0.996904024
alien ant farm,1,0.99777613
kirko bangz,1,0.966433261
pete yorn,1,0.775849011
shocking blue,1,0.911293255
sweetwater,1,0.995356037
broadcast,1,0.995215311
kai winding,1,0.996640537
prong,1,0.907169132
the boomtown rats,1,0.962275483
judah & the lion,1,0.976501507
loving,1,0.922730692
the frights,1,0.995951417
sundara karma,1,0.903476163
banners,1,0.997453311
frankie cosmos,1,0.994736842
coleman hell,1,0.750414297
proof,1,0.913449285
the revivalists,1,0.920444041
magic city hippies,1,0.632891561
turi,1,0.998264893
jonny diaz,1,0.904943496
moses gunn collective,1,0.992822966
heather victoria,1,0.984364397
abstract artform,1,0.954150287
joywave,1,0.922855585
the mowgli's,1,0.938300169
homeshake,1,0.740014573
the undertones,1,0.997894737
red sun rising,1,0.927576673
jordan feliz,1,0.892481473
hollyn,1,0.895700718
like a storm,1,0.921711111
the garden,1,0.995488722
the raincoats,1,0.994906621
off broadway,1,0.997493734
the electric prunes,1,0.990712074
the buckinghams,1,0.996842105
too close to touch,1,0.881084475
snail mail,1,0.830184423
we are messengers,1,0.997532895
ra ra riot,1,0.923213349
vhs collection,1,0.966855068
nothing but thieves,1,0.931289955
lp,1,0.804677833
magic giant,1,0.851980033
the motors,1,0.953351944
marianne faithfull,1,0.995732575
he is we,1,0.927501919
mental as anything,1,0.996148909
two feet,1,0.561603369
hala,1,0.662133464
lewis del mar,1,0.998026316
ian hunter,1,0.934269942
palace,1,0.925055283
cemetery sun,1,0.998405104
kaleo,1,0.925881515
weathers,1,0.74770171
kid bloom,1,0.872694154
baron samedi,1,0.995951417
diamond d,1,0.893772621
kool keith,1,0.933977021
capone-n-noreaga,1,0.887976711
brent cobb,1,0.971812198
the monochrome set,1,0.988721804
morgan delt,1,0.934638237
seafret,1,0.791729156
smile empty soul,1,0.742162224
car seat headrest,1,0.998839009
stiv bators,1,0.952864325
natalie grant,1,0.887700431
wild nothing,1,0.984210526
crispian st. peters,1,0.996328029
girls at our best!,1,0.921384102
'til tuesday,1,0.958918122
josé josé,1,0.929504022
tekilla,1,0.96940579
harpers bizarre,1,0.891127183
lex luthorz,1,0.902592921
melody's echo chamber,1,0.919407474
connan mockasin,1,0.974222249
royal tailor,1,0.950236051
demon hunter,1,0.996328029
heaven 17,1,0.913003134
gentlemen hall,1,0.729752096
wavves,1,0.994360902
chvrches,1,0.997411562
sports,1,0.991689751
strfkr,1,0.996842105
makoto matsushita,1,0.996567505
small black,1,0.963815789
fun boy three,1,0.946327847
nine lashes,1,0.814046791
afu-ra,1,0.716891902
frida,1,0.979509922
a$ap mob,1,0.887731892
xzibit,1,0.943032379
haircut 100,1,0.996777658
otherwise,1,0.87894819
modern baseball,1,0.97578662
the vandals,1,0.959173652
a filial,1,0.997229917
ali & gipp,1,0.844136997
sin shake sin,1,0.862587936
colony house,1,0.879190901
like moths to flames,1,0.998405104
dexys midnight runners,1,0.997368421
marianas trench,1,0.875388419
surf curse,1,0.995488721
red cafe,1,0.960687494
the war on drugs,1,0.813073741
visage,1,0.996963563
sonny bono,1,0.99368421
together pangea,1,0.995732574
george lam,1,0.996710526
lecrae,1,0.953740182
apogonoi tou omirou,1,0.986240769
to paidi thavma,1,0.951821979
inner wave,1,0.952361689
dj nel'assassin,1,0.998142415
the orwells,1,0.995065789
angel olsen,1,0.927920861
rac,1,0.995356037
juan gabriel,1,0.993135011
altered images,1,0.934921584
bear hands,1,0.920584423
the db's,1,0.841228083
alvvays,1,0.854702311
mondo rock,1,0.91149765
the durutti column,1,0.996710526
citizen way,1,0.886680549
amber run,1,0.916680446
dr. dog,1,0.99757085
jona lewie,1,0.960428727
the rascals,1,0.952554287
umut ertek,1,0.94749946
pastor troy,1,0.998372219
funkmaster flex,1,0.860215129
marmalade,1,0.961247325
tyree cooper,1,0.960109019
big star,1,0.997129187
the brady bunch,1,0.893331968
chico science,1,0.973563393
heather b,1,0.998320269
hell razah,1,0.95767248
neanderthal youth,1,0.889913677
erick sermon,1,0.977467211
thundamentals,1,0.712725241
dany dan,1,0.963785278
oddisee,1,0.84627415
sleeping wolf,1,0.811571169
strawbs,1,0.994906621
l.e.g.a.c.y.,1,0.988649736
sabotaje mexica,1,0.986642338
lil rob,1,0.998577525
x-team,1,0.964468393
dj laz,1,0.811032567
don bigg,1,0.984609272
lil cuete,1,0.943983979
jackie deshannon,1,0.978559539
sister fa,1,0.886768647
chef ragoo,1,0.998074454
mood ruff,1,0.998421053
billy swan,1,0.974097504
albert hammond,1,0.996640538
planet asia & peanut butter wolf,1,0.994736842
sentino,1,0.967335224
hata proof records presents mr nava,1,0.984156856
trip lee,1,0.91562571
alive 'n kickin',1,0.996240601
lindisfarne,1,0.996328029
newcleus,1,0.887699803
grandmaster flash & the furious five,1,0.942393857
super sonic,1,0.954156198
the fortunes,1,0.954714878
hmd,1,0.967568474
seth gueko,1,0.993927125
illvibe,1,0.98249166
lulu,1,0.974453208
classified,1,0.987245467
vanity fare,1,0.997277677
tommy james,1,0.935062468
"hamilton, joe frank & reynolds",1,0.94929633
cormega,1,0.853957915
remy ma,1,0.998467041
the move,1,0.994152046
pudgee,1,0.945853895
jht,1,0.998245614
triste janero,1,0.996640537
santo & johnny,1,0.996328029
sen kumpa,1,0.997129187
zion i,1,0.86815179
african underground,1,0.944055517
shiffai,1,0.996842105
tormento,1,0.998026316
diafrix,1,0.998164015
la fossa,1,0.968968962
obie trice,1,0.997922437
piotta,1,0.988721804
the knocks,1,0.940596963
i am they,1,0.807146458
tungtvann,1,0.996640537
prop dylan,1,0.998388829
ceschi,1,0.995732574
rita coolidge,1,0.931468885
josh wilson,1,0.941678521
flor,1,0.801569732
dead prez,1,0.897820542
s. p. balasubrahmanyam,1,0.997368421
zayde wølf,1,0.920138356
dreamers,1,0.795741141
joe south,1,0.973387305
soccer mommy,1,0.716335617
tommy boyce,1,0.939024725
hot chocolate,1,0.995488722
cub sport,1,0.997866287
razastarr,1,0.997744361
coin,1,0.775531936
melissa manchester,1,0.978494081
bryce fox,1,0.833904259
trainspotters,1,0.878358575
temporex,1,0.538011696
swimming tapes,1,0.997493734
kid vishis,1,0.973810793
rza,1,0.980174005
the korgis,1,0.995488722
jakob ogawa,1,0.889098357
pato pooh,1,0.972112194
fill black,1,0.998026316
suicide,1,0.985645933
the osmonds,1,0.982276279
payo malo,1,0.990919178
diaz,1,0.924371052
dr. dre,1,0.982330363
jim stafford,1,0.957607151
more,1,0.996491228
damos,1,0.940816324
david essex,1,0.99757085
steve harley,1,0.787267766
gli inquilini,1,0.957832629
frank t,1,0.991689751
ohio express,1,0.897374766
the lemon pipers,1,0.960835538
penguin cafe orchestra,1,0.968421052
graham parker & the rumour,1,0.976086056
chris biscuit,1,0.932188307
stezo,1,0.959841381
the original squad,1,0.993927125
einstein,1,0.94872038
cor veleno,1,0.941664101
